0.88;0.13031;0.591016;
0.881;0.12858;0.59495;
0.882;0.122715;0.602125;
0.883;0.127254;0.60866;
0.884;0.123489;0.620055;
0.885;0.123695;0.630685;
0.886;0.119337;0.640013;
0.887;0.118938;0.651723;
0.888;0.116419;0.660561;
0.889;0.116875;0.670314;
0.89;0.115359;0.684906;
0.891;0.113179;0.695709;
0.892;0.108486;0.708852;
0.893;0.109228;0.72153;
0.894;0.106211;0.73449;
0.895;0.104475;0.748772;
0.896;0.100466;0.764024;
0.897;0.0982596;0.778971;
0.898;0.0955272;0.796156;
0.899;0.0941639;0.811425;
0.9;0.0910299;0.831923;
0.901;0.0881286;0.848599;
0.902;0.0843848;0.870289;
0.903;0.0810546;0.891553;
0.904;0.0772364;0.913086;
0.905;0.0714055;0.937208;
0.906;0.0674417;0.962816;
0.907;0.0623342;0.9898;
0.908;0.0563307;1.01865;
0.909;0.0533345;1.04992;
0.91;0.0469291;1.08517;
0.911;0.0391771;1.11981;
0.912;0.0333179;1.15963;
0.913;0.0244029;1.20274;
0.914;0.0151708;1.25109;
0.915;0.00913179;1.29777;
0.916;-0.00382018;1.35807;
0.917;-0.0177829;1.42433;
0.918;-0.0317469;1.49567;
0.919;-0.0490071;1.57735;
0.92;-0.0658061;1.67118;
0.921;-0.0884153;1.77936;
0.922;-0.11356;1.90495;
0.923;-0.143327;2.05781;
0.924;-0.16883;2.23613;
0.925;-0.226241;2.46507;
0.926;-0.285205;2.7538;
0.927;-0.363832;3.13608;
0.928;-0.474804;3.66407;
0.929;-0.637921;4.45185;
0.93;-0.908134;5.74393;
0.931;-1.44066;8.28479;
0.932;-2.97176;15.563;
0.933;-50.8576;243.202;
0.934;3.79595;-16.589;
0.935;1.93127;-7.71137;
0.936;1.33679;-4.8778;
0.937;1.04484;-3.4787;
0.938;0.87085;-2.64169;
0.939;0.755924;-2.08179;
0.94;0.674481;-1.67329;
0.941;0.608358;-1.37538;
0.942;0.563624;-1.1331;
0.943;0.52436;-0.936362;
0.944;0.493236;-0.771146;
0.945;0.465731;-0.632277;
0.946;0.443763;-0.510211;
0.947;0.42525;-0.401891;
0.948;0.407425;-0.301221;
0.949;0.392804;-0.212846;
0.95;0.378187;-0.129945;
0.951;0.36617;-0.0518304;
0.952;0.353592;0.0245924;
0.953;0.340086;0.0986009;
0.954;0.333569;0.16912;
0.955;0.324482;0.24187;
0.956;0.315882;0.314015;
0.957;0.306226;0.386462;
0.958;0.297824;0.463972;
0.959;0.288543;0.545801;
0.96;0.281893;0.632161;
0.961;0.270868;0.722827;
0.962;0.260957;0.82963;
0.963;0.24959;0.948159;
0.964;0.238035;1.08213;
0.965;0.220833;1.23783;
0.966;0.208986;1.43272;
0.967;0.189628;1.67346;
0.968;0.163388;1.98667;
0.969;0.129694;2.41753;
0.97;0.0800533;3.05085;
0.971;-0.00184488;4.09051;
0.972;-0.164564;6.13651;
0.973;-0.636305;12.1445;
0.974;-38.836;497.479;
0.975;1.31904;-12.7096;
0.976;0.810159;-6.23481;
0.977;0.642131;-4.10192;
0.978;0.558448;-3.03351;
0.979;0.509279;-2.38897;
0.98;0.472641;-1.95422;
0.981;0.450363;-1.64103;
0.982;0.430428;-1.39996;
0.983;0.420176;-1.21147;
0.984;0.408489;-1.05556;
0.985;0.399281;-0.924426;
0.986;0.388812;-0.814354;
0.987;0.384198;-0.715883;
0.988;0.379329;-0.629008;
0.989;0.376241;-0.552248;
0.99;0.369573;-0.48677;
0.991;0.368296;-0.417156;
0.992;0.365732;-0.356956;
0.993;0.364874;-0.300091;
0.994;0.361976;-0.245855;
0.995;0.360354;-0.194087;
0.996;0.359115;-0.144604;
0.997;0.358959;-0.0951133;
0.998;0.35821;-0.0481128;
